,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.window_threshold,MipTimeRetrieval.window_length,MipTimeRetrieval.timing_type,MipTimeRetrieval.constant_fraction,MipTimeRetrieval.pe_hit_time,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
96,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,2,0.6,4,0.9294047854850933,0.8205551244152516,0.9000886526104017,0.8333333334000064,0.9868084026416127,-0.3703989777315449
97,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,2,0.6,6,0.9294047854850933,0.8205551244152516,0.9000886526104017,0.8333333334000064,1.007885327930047,-0.37973785842520597
98,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,2,0.6,8,0.9294047854850933,0.8205551244152516,0.9000886526104017,0.8333333334000064,1.044321361126999,-0.3889540458517567
99,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,3,0.2,4,0.929404785527332,0.820555124391471,0.900088652549293,0.8333333334735581,1.2261309339446822,-0.3437390663752605
100,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,3,0.2,6,0.929404785527332,0.820555124391471,0.900088652549293,0.8333333334735581,1.2539142583923326,-0.3007145275053176
101,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,3,0.2,8,0.929404785527332,0.820555124391471,0.900088652549293,0.8333333334735581,1.2956319588137946,-0.30979910206793415
102,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,3,0.4,4,0.929404785527332,0.820555124391471,0.900088652549293,0.8333333334735581,1.143174727342372,-0.32821973755723965
103,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,3,0.4,6,0.929404785527332,0.820555124391471,0.900088652549293,0.8333333334735581,1.161578401492485,-0.3264894944200824
104,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,3,0.4,8,0.929404785527332,0.820555124391471,0.900088652549293,0.8333333334735581,1.175054710676774,-0.3282072108153077
105,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,3,0.6,4,0.929404785527332,0.820555124391471,0.900088652549293,0.8333333334735581,1.0621658316017082,-0.3383221837112052
